###
# Charged Particle in Vertical Electric Field 
#-------- Runtime parameters ----#
# Solver used : explicit rk4
# Time step : 0.000100
#--------------------------------#
#    t      	     x      	     y      	     z      	     u      	     v      	     w      
###
1.160000e+00	-1.423687e+00	-1.248270e+00	2.070539e+00	1.404339e+01	7.368090e+00	1.585892e+00
1.165000e+00	-1.353052e+00	-1.212329e+00	2.078464e+00	1.420896e+01	7.007728e+00	1.584307e+00
1.170000e+00	-1.281613e+00	-1.178199e+00	2.086382e+00	1.436533e+01	6.643704e+00	1.582724e+00
1.175000e+00	-1.209415e+00	-1.145898e+00	2.094292e+00	1.451239e+01	6.276253e+00	1.581142e+00
1.180000e+00	-1.136505e+00	-1.115442e+00	2.102193e+00	1.465009e+01	5.905611e+00	1.579561e+00
1.185000e+00	-1.062930e+00	-1.086847e+00	2.110087e+00	1.477835e+01	5.532017e+00	1.577983e+00
1.190000e+00	-9.887369e-01	-1.060126e+00	2.117973e+00	1.489712e+01	5.155710e+00	1.576405e+00
1.195000e+00	-9.139743e-01	-1.035294e+00	2.125851e+00	1.500633e+01	4.776930e+00	1.574830e+00
1.200000e+00	-8.386896e-01	-1.012361e+00	2.133721e+00	1.510593e+01	4.395920e+00	1.573256e+00
1.205000e+00	-7.629310e-01	-9.913379e-01	2.141584e+00	1.519590e+01	4.012923e+00	1.571683e+00
1.210000e+00	-6.867468e-01	-9.722345e-01	2.149438e+00	1.527618e+01	3.628181e+00	1.570112e+00
1.215000e+00	-6.101854e-01	-9.550586e-01	2.157285e+00	1.534674e+01	3.241939e+00	1.568543e+00
1.220000e+00	-5.332956e-01	-9.398172e-01	2.165124e+00	1.540757e+01	2.854441e+00	1.566975e+00
1.225000e+00	-4.561260e-01	-9.265159e-01	2.172955e+00	1.545865e+01	2.465933e+00	1.565409e+00
1.230000e+00	-3.787254e-01	-9.151591e-01	2.180778e+00	1.549995e+01	2.076659e+00	1.563844e+00
1.235000e+00	-3.011428e-01	-9.057501e-01	2.188593e+00	1.553148e+01	1.686864e+00	1.562281e+00
1.240000e+00	-2.234269e-01	-8.982909e-01	2.196401e+00	1.555323e+01	1.296793e+00	1.560720e+00
1.245000e+00	-1.456267e-01	-8.927823e-01	2.204200e+00	1.556521e+01	9.066902e-01	1.559160e+00
1.250000e+00	-6.779105e-02	-8.892237e-01	2.211992e+00	1.556744e+01	5.168000e-01	1.557602e+00
1.255000e+00	1.003142e-02	-8.876135e-01	2.219776e+00	1.555993e+01	1.273656e-01	1.556045e+00
1.260000e+00	8.779202e-02	-8.879489e-01	2.227553e+00	1.554270e+01	-2.613703e-01	1.554489e+00
1.265000e+00	1.654422e-01	-8.902256e-01	2.235321e+00	1.551578e+01	-6.491661e-01	1.552936e+00
1.270000e+00	2.429338e-01	-8.944386e-01	2.243082e+00	1.547922e+01	-1.035781e+00	1.551384e+00
1.275000e+00	3.202184e-01	-9.005811e-01	2.250835e+00	1.543305e+01	-1.420976e+00	1.549833e+00
1.280000e+00	3.972483e-01	-9.086456e-01	2.258580e+00	1.537732e+01	-1.804513e+00	1.548284e+00
1.285000e+00	4.739758e-01	-9.186231e-01	2.266318e+00	1.531209e+01	-2.186155e+00	1.546736e+00
1.290000e+00	5.503535e-01	-9.305035e-01	2.274048e+00	1.523741e+01	-2.565667e+00	1.545190e+00
1.295000e+00	6.263343e-01	-9.442758e-01	2.281770e+00	1.515335e+01	-2.942816e+00	1.543646e+00
1.300000e+00	7.018715e-01	-9.599274e-01	2.289484e+00	1.505999e+01	-3.317372e+00	1.542103e+00
1.305000e+00	7.769188e-01	-9.774448e-01	2.297191e+00	1.495739e+01	-3.689105e+00	1.540562e+00
1.310000e+00	8.514302e-01	-9.968134e-01	2.304890e+00	1.484565e+01	-4.057788e+00	1.539022e+00
1.315000e+00	9.253602e-01	-1.018017e+00	2.312581e+00	1.472484e+01	-4.423197e+00	1.537484e+00
1.320000e+00	9.986637e-01	-1.041040e+00	2.320265e+00	1.459507e+01	-4.785110e+00	1.535947e+00
1.325000e+00	1.071296e+00	-1.065862e+00	2.327941e+00	1.445643e+01	-5.143308e+00	1.534412e+00
1.330000e+00	1.143213e+00	-1.092466e+00	2.335609e+00	1.430903e+01	-5.497574e+00	1.532878e+00
1.335000e+00	1.214372e+00	-1.120831e+00	2.343269e+00	1.415297e+01	-5.847694e+00	1.531346e+00
1.340000e+00	1.284729e+00	-1.150936e+00	2.350922e+00	1.398838e+01	-6.193457e+00	1.529816e+00
1.345000e+00	1.354242e+00	-1.182758e+00	2.358567e+00	1.381536e+01	-6.534657e+00	1.528287e+00
1.350000e+00	1.422869e+00	-1.216274e+00	2.366205e+00	1.363405e+01	-6.871088e+00	1.526759e+00
1.355000e+00	1.490569e+00	-1.251461e+00	2.373835e+00	1.344458e+01	-7.202551e+00	1.525233e+00
1.360000e+00	1.557301e+00	-1.288291e+00	2.381457e+00	1.324708e+01	-7.528847e+00	1.523709e+00
1.365000e+00	1.623026e+00	-1.326740e+00	2.389072e+00	1.304169e+01	-7.849783e+00	1.522186e+00
1.370000e+00	1.687705e+00	-1.366780e+00	2.396679e+00	1.282856e+01	-8.165170e+00	1.520664e+00
1.375000e+00	1.751299e+00	-1.408382e+00	2.404279e+00	1.260783e+01	-8.474820e+00	1.519144e+00
1.380000e+00	1.813771e+00	-1.451518e+00	2.411871e+00	1.237966e+01	-8.778551e+00	1.517626e+00
1.385000e+00	1.875084e+00	-1.496158e+00	2.419455e+00	1.214420e+01	-9.076187e+00	1.516109e+00
1.390000e+00	1.935201e+00	-1.542270e+00	2.427032e+00	1.190161e+01	-9.367552e+00	1.514594e+00
1.395000e+00	1.994088e+00	-1.589822e+00	2.434601e+00	1.165207e+01	-9.652476e+00	1.513080e+00
1.400000e+00	2.051710e+00	-1.638783e+00	2.442163e+00	1.139574e+01	-9.930796e+00	1.511567e+00
1.405000e+00	2.108035e+00	-1.689119e+00	2.449717e+00	1.113280e+01	-1.020235e+01	1.510057e+00
1.410000e+00	2.163028e+00	-1.740795e+00	2.457263e+00	1.086342e+01	-1.046698e+01	1.508547e+00
1.415000e+00	2.216658e+00	-1.793777e+00	2.464802e+00	1.058778e+01	-1.072454e+01	1.507040e+00
1.420000e+00	2.268895e+00	-1.848029e+00	2.472334e+00	1.030608e+01	-1.097487e+01	1.505533e+00
1.425000e+00	2.319709e+00	-1.903513e+00	2.479857e+00	1.001849e+01	-1.121784e+01	1.504029e+00
1.430000e+00	2.369071e+00	-1.960195e+00	2.487374e+00	9.725213e+00	-1.145332e+01	1.502525e+00
1.435000e+00	2.416952e+00	-2.018034e+00	2.494883e+00	9.426440e+00	-1.168115e+01	1.501023e+00
1.440000e+00	2.463326e+00	-2.076993e+00	2.502384e+00	9.122369e+00	-1.190123e+01	1.499523e+00
1.445000e+00	2.508167e+00	-2.137033e+00	2.509878e+00	8.813201e+00	-1.211343e+01	1.498024e+00
1.450000e+00	2.551450e+00	-2.198114e+00	2.517364e+00	8.499139e+00	-1.231763e+01	1.496527e+00
1.455000e+00	2.593151e+00	-2.260196e+00	2.524843e+00	8.180390e+00	-1.251372e+01	1.495031e+00
1.460000e+00	2.633247e+00	-2.323238e+00	2.532315e+00	7.857163e+00	-1.270159e+01	1.493537e+00
1.465000e+00	2.671716e+00	-2.387198e+00	2.539779e+00	7.529668e+00	-1.288114e+01	1.492044e+00
1.470000e+00	2.708537e+00	-2.452035e+00	2.547235e+00	7.198118e+00	-1.305228e+01	1.490553e+00
1.475000e+00	2.743690e+00	-2.517706e+00	2.554684e+00	6.862730e+00	-1.321491e+01	1.489063e+00
1.480000e+00	2.777158e+00	-2.584170e+00	2.562126e+00	6.523720e+00	-1.336896e+01	1.487575e+00
1.485000e+00	2.808922e+00	-2.651382e+00	2.569560e+00	6.181308e+00	-1.351433e+01	1.486088e+00
1.490000e+00	2.838966e+00	-2.719298e+00	2.576987e+00	5.835714e+00	-1.365097e+01	1.484603e+00
1.495000e+00	2.867274e+00	-2.787877e+00	2.584406e+00	5.487162e+00	-1.377880e+01	1.483119e+00
1.500000e+00	2.893833e+00	-2.857072e+00	2.591818e+00	5.135875e+00	-1.389775e+01	1.481636e+00
1.505000e+00	2.918629e+00	-2.926839e+00	2.599222e+00	4.782078e+00	-1.400778e+01	1.480156e+00
1.510000e+00	2.941650e+00	-2.997134e+00	2.606619e+00	4.425998e+00	-1.410882e+01	1.478676e+00
1.515000e+00	2.962885e+00	-3.067912e+00	2.614009e+00	4.067861e+00	-1.420084e+01	1.477198e+00
1.520000e+00	2.982325e+00	-3.139128e+00	2.621391e+00	3.707896e+00	-1.428380e+01	1.475722e+00
1.525000e+00	2.999961e+00	-3.210735e+00	2.628766e+00	3.346332e+00	-1.435766e+01	1.474247e+00
1.530000e+00	3.015786e+00	-3.282689e+00	2.636134e+00	2.983397e+00	-1.442239e+01	1.472773e+00
1.535000e+00	3.029794e+00	-3.354944e+00	2.643494e+00	2.619322e+00	-1.447798e+01	1.471301e+00
1.540000e+00	3.041978e+00	-3.427454e+00	2.650847e+00	2.254336e+00	-1.452440e+01	1.469831e+00
1.545000e+00	3.052336e+00	-3.500173e+00	2.658192e+00	1.888670e+00	-1.456164e+01	1.468362e+00
1.550000e+00	3.060864e+00	-3.573055e+00	2.665530e+00	1.522553e+00	-1.458971e+01	1.466894e+00
1.555000e+00	3.067561e+00	-3.646054e+00	2.672861e+00	1.156216e+00	-1.460859e+01	1.465428e+00
1.560000e+00	3.072426e+00	-3.719125e+00	2.680185e+00	7.898874e-01	-1.461831e+01	1.463963e+00
1.565000e+00	3.075460e+00	-3.792222e+00	2.687501e+00	4.237970e-01	-1.461886e+01	1.462500e+00
1.570000e+00	3.076665e+00	-3.865299e+00	2.694810e+00	5.817303e-02	-1.461026e+01	1.461038e+00
1.575000e+00	3.076043e+00	-3.938310e+00	2.702111e+00	-3.067568e-01	-1.459255e+01	1.459578e+00
1.580000e+00	3.073599e+00	-4.011209e+00	2.709405e+00	-6.707657e-01	-1.456575e+01	1.458119e+00
1.585000e+00	3.069337e+00	-4.083952e+00	2.716692e+00	-1.033628e+00	-1.452990e+01	1.456662e+00
1.590000e+00	3.063265e+00	-4.156493e+00	2.723972e+00	-1.395119e+00	-1.448503e+01	1.455206e+00
1.595000e+00	3.055389e+00	-4.228787e+00	2.731245e+00	-1.755015e+00	-1.443119e+01	1.453751e+00
1.600000e+00	3.045718e+00	-4.300790e+00	2.738510e+00	-2.113094e+00	-1.436843e+01	1.452298e+00
1.605000e+00	3.034261e+00	-4.372457e+00	2.745767e+00	-2.469137e+00	-1.429682e+01	1.450847e+00
1.610000e+00	3.021030e+00	-4.443744e+00	2.753018e+00	-2.822924e+00	-1.421640e+01	1.449396e+00
1.615000e+00	3.006036e+00	-4.514606e+00	2.760261e+00	-3.174239e+00	-1.412726e+01	1.447948e+00
1.620000e+00	2.989292e+00	-4.585002e+00	2.767498e+00	-3.522867e+00	-1.402946e+01	1.446500e+00
1.625000e+00	2.970812e+00	-4.654887e+00	2.774726e+00	-3.868596e+00	-1.392308e+01	1.445055e+00
1.630000e+00	2.950611e+00	-4.724218e+00	2.781948e+00	-4.211215e+00	-1.380821e+01	1.443610e+00
1.635000e+00	2.928706e+00	-4.792955e+00	2.789163e+00	-4.550515e+00	-1.368494e+01	1.442167e+00
1.640000e+00	2.905112e+00	-4.861054e+00	2.796370e+00	-4.886292e+00	-1.355335e+01	1.440726e+00
1.645000e+00	2.879849e+00	-4.928475e+00	2.803570e+00	-5.218343e+00	-1.341355e+01	1.439286e+00
1.650000e+00	2.852935e+00	-4.995176e+00	2.810763e+00	-5.546467e+00	-1.326564e+01	1.437847e+00
1.655000e+00	2.824391e+00	-5.061118e+00	2.817948e+00	-5.870467e+00	-1.310973e+01	1.436410e+00
1.660000e+00	2.794238e+00	-5.126260e+00	2.825127e+00	-6.190148e+00	-1.294594e+01	1.434975e+00
1.665000e+00	2.762497e+00	-5.190564e+00	2.832298e+00	-6.505320e+00	-1.277437e+01	1.433540e+00
1.670000e+00	2.729192e+00	-5.253991e+00	2.839462e+00	-6.815794e+00	-1.259516e+01	1.432108e+00
1.675000e+00	2.694347e+00	-5.316503e+00	2.846619e+00	-7.121386e+00	-1.240844e+01	1.430676e+00
1.680000e+00	2.657987e+00	-5.378063e+00	2.853769e+00	-7.421913e+00	-1.221432e+01	1.429246e+00
1.685000e+00	2.620137e+00	-5.438634e+00	2.860912e+00	-7.717199e+00	-1.201296e+01	1.427818e+00
1.690000e+00	2.580824e+00	-5.498181e+00	2.868047e+00	-8.007069e+00	-1.180448e+01	1.426391e+00
1.695000e+00	2.540076e+00	-5.556668e+00	2.875176e+00	-8.291353e+00	-1.158904e+01	1.424965e+00
1.700000e+00	2.497920e+00	-5.614060e+00	2.882297e+00	-8.569884e+00	-1.136679e+01	1.423541e+00
1.705000e+00	2.454387e+00	-5.670324e+00	2.889411e+00	-8.842499e+00	-1.113787e+01	1.422118e+00
1.710000e+00	2.409505e+00	-5.725428e+00	2.896518e+00	-9.109040e+00	-1.090244e+01	1.420696e+00
1.715000e+00	2.363307e+00	-5.779338e+00	2.903618e+00	-9.369353e+00	-1.066067e+01	1.419276e+00
1.720000e+00	2.315822e+00	-5.832024e+00	2.910711e+00	-9.623286e+00	-1.041271e+01	1.417858e+00
1.725000e+00	2.267085e+00	-5.883455e+00	2.917796e+00	-9.870693e+00	-1.015873e+01	1.416441e+00
1.730000e+00	2.217127e+00	-5.933602e+00	2.924875e+00	-1.011143e+01	-9.898912e+00	1.415025e+00
1.735000e+00	2.165982e+00	-5.982435e+00	2.931947e+00	-1.034537e+01	-9.633421e+00	1.413611e+00
1.740000e+00	2.113684e+00	-6.029927e+00	2.939011e+00	-1.057237e+01	-9.362437e+00	1.412198e+00
1.745000e+00	2.060270e+00	-6.076050e+00	2.946069e+00	-1.079231e+01	-9.086139e+00	1.410786e+00
1.750000e+00	2.005773e+00	-6.120780e+00	2.953119e+00	-1.100505e+01	-8.804711e+00	1.409376e+00
1.755000e+00	1.950231e+00	-6.164089e+00	2.960162e+00	-1.121049e+01	-8.518339e+00	1.407968e+00
1.760000e+00	1.893681e+00	-6.205955e+00	2.967199e+00	-1.140851e+01	-8.227213e+00	1.406560e+00
1.765000e+00	1.836159e+00	-6.246354e+00	2.974228e+00	-1.159900e+01	-7.931523e+00	1.405154e+00
1.770000e+00	1.777703e+00	-6.285263e+00	2.981250e+00	-1.178186e+01	-7.631465e+00	1.403750e+00
1.775000e+00	1.718353e+00	-6.322662e+00	2.988266e+00	-1.195698e+01	-7.327233e+00	1.402347e+00
1.780000e+00	1.658147e+00	-6.358529e+00	2.995274e+00	-1.212427e+01	-7.019028e+00	1.400945e+00
1.785000e+00	1.597124e+00	-6.392846e+00	3.002275e+00	-1.228365e+01	-6.707049e+00	1.399545e+00
1.790000e+00	1.535324e+00	-6.425593e+00	3.009269e+00	-1.243503e+01	-6.391499e+00	1.398146e+00
1.795000e+00	1.472787e+00	-6.456755e+00	3.016256e+00	-1.257833e+01	-6.072583e+00	1.396749e+00
1.800000e+00	1.409554e+00	-6.486314e+00	3.023237e+00	-1.271348e+01	-5.750506e+00	1.395353e+00
1.805000e+00	1.345666e+00	-6.514255e+00	3.030210e+00	-1.284041e+01	-5.425477e+00	1.393958e+00
1.810000e+00	1.281164e+00	-6.540564e+00	3.037176e+00	-1.295905e+01	-5.097705e+00	1.392565e+00
1.815000e+00	1.216089e+00	-6.565228e+00	3.044136e+00	-1.306936e+01	-4.767399e+00	1.391173e+00
1.820000e+00	1.150484e+00	-6.588234e+00	3.051088e+00	-1.317127e+01	-4.434773e+00	1.389782e+00
1.825000e+00	1.084390e+00	-6.609572e+00	3.058033e+00	-1.326474e+01	-4.100038e+00	1.388393e+00
1.830000e+00	1.017851e+00	-6.629231e+00	3.064972e+00	-1.334973e+01	-3.763407e+00	1.387006e+00
1.835000e+00	9.509073e-01	-6.647203e+00	3.071904e+00	-1.342620e+01	-3.425096e+00	1.385619e+00
1.840000e+00	8.836030e-01	-6.663480e+00	3.078828e+00	-1.349412e+01	-3.085319e+00	1.384234e+00
1.845000e+00	8.159804e-01	-6.678054e+00	3.085746e+00	-1.355347e+01	-2.744291e+00	1.382851e+00
1.850000e+00	7.480826e-01	-6.690921e+00	3.092657e+00	-1.360422e+01	-2.402229e+00	1.381469e+00
1.855000e+00	6.799525e-01	-6.702075e+00	3.099561e+00	-1.364637e+01	-2.059348e+00	1.380088e+00
1.860000e+00	6.116333e-01	-6.711514e+00	3.106458e+00	-1.367989e+01	-1.715864e+00	1.378708e+00
1.865000e+00	5.431680e-01	-6.719233e+00	3.113348e+00	-1.370480e+01	-1.371993e+00	1.377330e+00
1.870000e+00	4.745996e-01	-6.725233e+00	3.120231e+00	-1.372109e+01	-1.027952e+00	1.375954e+00
1.875000e+00	4.059714e-01	-6.729513e+00	3.127107e+00	-1.372876e+01	-6.839546e-01	1.374579e+00
1.880000e+00	3.373264e-01	-6.732073e+00	3.133977e+00	-1.372783e+01	-3.402173e-01	1.373205e+00
1.885000e+00	2.687074e-01	-6.732916e+00	3.140839e+00	-1.371832e+01	3.046005e-03	1.371832e+00
1.890000e+00	2.001574e-01	-6.732044e+00	3.147695e+00	-1.370025e+01	3.456216e-01	1.370461e+00
1.895000e+00	1.317191e-01	-6.729461e+00	3.154544e+00	-1.367365e+01	6.872965e-01	1.369091e+00
1.900000e+00	6.343511e-02	-6.725173e+00	3.161386e+00	-1.363855e+01	1.027859e+00	1.367723e+00
1.905000e+00	-4.652269e-03	-6.719185e+00	3.168221e+00	-1.359499e+01	1.367098e+00	1.366356e+00
1.910000e+00	-7.250080e-02	-6.711504e+00	3.175049e+00	-1.354302e+01	1.704805e+00	1.364990e+00
1.915000e+00	-1.400685e-01	-6.702140e+00	3.181871e+00	-1.348268e+01	2.040771e+00	1.363626e+00
1.920000e+00	-2.073138e-01	-6.691100e+00	3.188686e+00	-1.341404e+01	2.374789e+00	1.362263e+00
1.925000e+00	-2.741952e-01	-6.678395e+00	3.195494e+00	-1.333714e+01	2.706655e+00	1.360901e+00
1.930000e+00	-3.406715e-01	-6.664037e+00	3.202295e+00	-1.325205e+01	3.036165e+00	1.359541e+00
1.935000e+00	-4.067022e-01	-6.648038e+00	3.209089e+00	-1.315885e+01	3.363118e+00	1.358182e+00
1.940000e+00	-4.722466e-01	-6.630411e+00	3.215877e+00	-1.305760e+01	3.687315e+00	1.356825e+00
1.945000e+00	-5.372649e-01	-6.611170e+00	3.222657e+00	-1.294840e+01	4.008559e+00	1.355469e+00
1.950000e+00	-6.017175e-01	-6.590330e+00	3.229431e+00	-1.283131e+01	4.326653e+00	1.354114e+00
1.955000e+00	-6.655650e-01	-6.567909e+00	3.236198e+00	-1.270643e+01	4.641407e+00	1.352760e+00
1.960000e+00	-7.287689e-01	-6.543922e+00	3.242959e+00	-1.257386e+01	4.952629e+00	1.351408e+00
1.965000e+00	-7.912909e-01	-6.518389e+00	3.249713e+00	-1.243369e+01	5.260132e+00	1.350057e+00
1.970000e+00	-8.530933e-01	-6.491327e+00	3.256459e+00	-1.228602e+01	5.563732e+00	1.348708e+00
1.975000e+00	-9.141388e-01	-6.462758e+00	3.263200e+00	-1.213096e+01	5.863246e+00	1.347360e+00
1.980000e+00	-9.743908e-01	-6.432702e+00	3.269933e+00	-1.196863e+01	6.158494e+00	1.346013e+00
1.985000e+00	-1.033813e+00	-6.401181e+00	3.276660e+00	-1.179914e+01	6.449302e+00	1.344668e+00
1.990000e+00	-1.092370e+00	-6.368217e+00	3.283380e+00	-1.162261e+01	6.735496e+00	1.343324e+00
1.995000e+00	-1.150028e+00	-6.333834e+00	3.290093e+00	-1.143916e+01	7.016906e+00	1.341981e+00
2.000000e+00	-1.206751e+00	-6.298056e+00	3.296800e+00	-1.124893e+01	7.293365e+00	1.340640e+00
2.005000e+00	-1.262506e+00	-6.260909e+00	3.303499e+00	-1.105204e+01	7.564712e+00	1.339300e+00
2.010000e+00	-1.317260e+00	-6.222418e+00	3.310193e+00	-1.084864e+01	7.830785e+00	1.337961e+00
2.015000e+00	-1.370982e+00	-6.182610e+00	3.316879e+00	-1.063885e+01	8.091430e+00	1.336624e+00
2.020000e+00	-1.423638e+00	-6.141513e+00	3.323559e+00	-1.042284e+01	8.346495e+00	1.335288e+00
2.025000e+00	-1.475200e+00	-6.099154e+00	3.330232e+00	-1.020073e+01	8.595830e+00	1.333954e+00
2.030000e+00	-1.525636e+00	-6.055564e+00	3.336898e+00	-9.972693e+00	8.839292e+00	1.332620e+00
2.035000e+00	-1.574917e+00	-6.010771e+00	3.343558e+00	-9.738874e+00	9.076740e+00	1.331288e+00
2.040000e+00	-1.623015e+00	-5.964807e+00	3.350211e+00	-9.499431e+00	9.308038e+00	1.329958e+00
2.045000e+00	-1.669902e+00	-5.917702e+00	3.356858e+00	-9.254527e+00	9.533052e+00	1.328628e+00
2.050000e+00	-1.715552e+00	-5.869487e+00	3.363497e+00	-9.004325e+00	9.751656e+00	1.327301e+00
2.055000e+00	-1.759937e+00	-5.820196e+00	3.370131e+00	-8.748992e+00	9.963725e+00	1.325974e+00
2.060000e+00	-1.803033e+00	-5.769861e+00	3.376757e+00	-8.488698e+00	1.016914e+01	1.324649e+00
2.065000e+00	-1.844816e+00	-5.718516e+00	3.383377e+00	-8.223616e+00	1.036778e+01	1.323325e+00
2.070000e+00	-1.885262e+00	-5.666195e+00	3.389990e+00	-7.953920e+00	1.055955e+01	1.322002e+00
2.075000e+00	-1.924348e+00	-5.612932e+00	3.396597e+00	-7.679790e+00	1.074433e+01	1.320681e+00
2.080000e+00	-1.962053e+00	-5.558763e+00	3.403197e+00	-7.401405e+00	1.092202e+01	1.319361e+00
2.085000e+00	-1.998355e+00	-5.503724e+00	3.409791e+00	-7.118948e+00	1.109252e+01	1.318042e+00
2.090000e+00	-2.033236e+00	-5.447850e+00	3.416378e+00	-6.832603e+00	1.125575e+01	1.316724e+00
2.095000e+00	-2.066675e+00	-5.391179e+00	3.422958e+00	-6.542558e+00	1.141161e+01	1.315408e+00
2.100000e+00	-2.098655e+00	-5.333746e+00	3.429532e+00	-6.249001e+00	1.156003e+01	1.314094e+00
2.105000e+00	-2.129160e+00	-5.275591e+00	3.436099e+00	-5.952122e+00	1.170092e+01	1.312780e+00
2.110000e+00	-2.158171e+00	-5.216750e+00	3.442660e+00	-5.652115e+00	1.183421e+01	1.311468e+00
2.115000e+00	-2.185676e+00	-5.157262e+00	3.449214e+00	-5.349172e+00	1.195983e+01	1.310157e+00
2.120000e+00	-2.211659e+00	-5.097164e+00	3.455761e+00	-5.043490e+00	1.207773e+01	1.308848e+00
2.125000e+00	-2.236106e+00	-5.036497e+00	3.462302e+00	-4.735265e+00	1.218783e+01	1.307540e+00
2.130000e+00	-2.259007e+00	-4.975299e+00	3.468837e+00	-4.424694e+00	1.229010e+01	1.306233e+00
2.135000e+00	-2.280350e+00	-4.913609e+00	3.475364e+00	-4.111977e+00	1.238447e+01	1.304927e+00
2.140000e+00	-2.300124e+00	-4.851468e+00	3.481886e+00	-3.797314e+00	1.247091e+01	1.303623e+00
2.145000e+00	-2.318320e+00	-4.788914e+00	3.488401e+00	-3.480904e+00	1.254938e+01	1.302320e+00
2.150000e+00	-2.334930e+00	-4.725987e+00	3.494909e+00	-3.162950e+00	1.261985e+01	1.301018e+00
2.155000e+00	-2.349947e+00	-4.662729e+00	3.501411e+00	-2.843653e+00	1.268228e+01	1.299718e+00
2.160000e+00	-2.363365e+00	-4.599178e+00	3.507906e+00	-2.523216e+00	1.273666e+01	1.298419e+00
2.165000e+00	-2.375178e+00	-4.535375e+00	3.514395e+00	-2.201841e+00	1.278296e+01	1.297121e+00
2.170000e+00	-2.385382e+00	-4.471362e+00	3.520877e+00	-1.879732e+00	1.282118e+01	1.295825e+00
2.175000e+00	-2.393974e+00	-4.407177e+00	3.527353e+00	-1.557090e+00	1.285131e+01	1.294529e+00
2.180000e+00	-2.400952e+00	-4.342862e+00	3.533823e+00	-1.234120e+00	1.287333e+01	1.293235e+00
2.185000e+00	-2.406315e+00	-4.278457e+00	3.540286e+00	-9.110228e-01	1.288727e+01	1.291943e+00
2.190000e+00	-2.410063e+00	-4.214003e+00	3.546742e+00	-5.880017e-01	1.289311e+01	1.290652e+00
2.195000e+00	-2.412196e+00	-4.149539e+00	3.553192e+00	-2.652582e-01	1.289089e+01	1.289362e+00
2.200000e+00	-2.412716e+00	-4.085107e+00	3.559636e+00	5.700621e-02	1.288060e+01	1.288073e+00
2.205000e+00	-2.411627e+00	-4.020747e+00	3.566073e+00	3.785911e-01	1.286228e+01	1.286785e+00
2.210000e+00	-2.408932e+00	-3.956498e+00	3.572504e+00	6.992968e-01	1.283596e+01	1.285499e+00
2.215000e+00	-2.404636e+00	-3.892401e+00	3.578928e+00	1.018924e+00	1.280166e+01	1.284214e+00
2.220000e+00	-2.398745e+00	-3.828495e+00	3.585346e+00	1.337276e+00	1.275942e+01	1.282931e+00
2.225000e+00	-2.391265e+00	-3.764819e+00	3.591757e+00	1.654156e+00	1.270929e+01	1.281649e+00
2.230000e+00	-2.382206e+00	-3.701415e+00	3.598162e+00	1.969368e+00	1.265131e+01	1.280368e+00
2.235000e+00	-2.371575e+00	-3.638319e+00	3.604561e+00	2.282718e+00	1.258554e+01	1.279088e+00
2.240000e+00	-2.359382e+00	-3.575572e+00	3.610953e+00	2.594015e+00	1.251202e+01	1.277809e+00
2.245000e+00	-2.345638e+00	-3.513212e+00	3.617339e+00	2.903068e+00	1.243083e+01	1.276532e+00
2.250000e+00	-2.330355e+00	-3.451277e+00	3.623718e+00	3.209688e+00	1.234203e+01	1.275256e+00
2.255000e+00	-2.313546e+00	-3.389804e+00	3.630092e+00	3.513688e+00	1.224569e+01	1.273982e+00
2.260000e+00	-2.295223e+00	-3.328832e+00	3.636458e+00	3.814884e+00	1.214188e+01	1.272708e+00
2.265000e+00	-2.275402e+00	-3.268398e+00	3.642819e+00	4.113092e+00	1.203069e+01	1.271436e+00
2.270000e+00	-2.254098e+00	-3.208537e+00	3.649173e+00	4.408132e+00	1.191220e+01	1.270165e+00
2.275000e+00	-2.231326e+00	-3.149288e+00	3.655520e+00	4.699827e+00	1.178649e+01	1.268896e+00
2.280000e+00	-2.207105e+00	-3.090684e+00	3.661862e+00	4.987999e+00	1.165366e+01	1.267628e+00
2.285000e+00	-2.181452e+00	-3.032763e+00	3.668197e+00	5.272477e+00	1.151381e+01	1.266361e+00
2.290000e+00	-2.154387e+00	-2.975558e+00	3.674525e+00	5.553089e+00	1.136705e+01	1.265095e+00
2.295000e+00	-2.125928e+00	-2.919104e+00	3.680848e+00	5.829667e+00	1.121346e+01	1.263830e+00
2.300000e+00	-2.096097e+00	-2.863434e+00	3.687164e+00	6.102048e+00	1.105317e+01	1.262567e+00
2.305000e+00	-2.064915e+00	-2.808583e+00	3.693473e+00	6.370068e+00	1.088629e+01	1.261305e+00
2.310000e+00	-2.032404e+00	-2.754582e+00	3.699777e+00	6.633570e+00	1.071294e+01	1.260045e+00
2.315000e+00	-1.998587e+00	-2.701464e+00	3.706074e+00	6.892397e+00	1.053323e+01	1.258785e+00
2.320000e+00	-1.963488e+00	-2.649260e+00	3.712364e+00	7.146396e+00	1.034729e+01	1.257527e+00
2.325000e+00	-1.927131e+00	-2.598001e+00	3.718649e+00	7.395419e+00	1.015526e+01	1.256270e+00
2.330000e+00	-1.889542e+00	-2.547718e+00	3.724927e+00	7.639320e+00	9.957256e+00	1.255015e+00
2.335000e+00	-1.850747e+00	-2.498439e+00	3.731199e+00	7.877957e+00	9.753423e+00	1.253760e+00
2.340000e+00	-1.810772e+00	-2.450193e+00	3.737465e+00	8.111190e+00	9.543898e+00	1.252507e+00
